id,text
821,ขอความช่วยเหลือน้องคนนี้ด้วยค่ะ
822,"ขอความช่วยเหลือค่ะ 🙏🙏🙏
216/1 ซอย สุทธิสมิท 16 สุดซอย ถนน พลพิชัย
มีคนติดอยู่แถวนี้หลายคน ที่บ้านมีเด็ก6เดือน กัน 5 ขวบ บ้านอยู่ไม่ได้แล้ว น้ำท่วมสูงขึ้นเรื่อยๆ ไม่มีเรือหรือหน่วยงานไหนมาแถ้วนี้เลยยคนติดค้างเยอะมาก เบอร์ 096307****"
823,"#รบกวนขอความช่วยเหลือค่ะ เพื่อนติดอยู่ JSP แมนชั่น ชั้น 5 มา 3 วันแล้วค่ะ ล่าสุด น้ำ ถึงชั้น 3 แล้วตอนนี้ เขายังไม่ได้ทานข้าว มา 2-3 วันแล้วค่ะ ต้องการ ให้เข้าไป ช่วยเหลือ หรือ ส่งอาหาร ให้ ก็ได้ ค่ะ ตอนนี้ติดต่อไม่ได้ เลย แบตน่าจะหมดไปแล้ว  มีหน่วยงานไหน ผ่านไปฝั่งนั้น รบกวนช่วย แจ้งให้ทีนะคะ มีคนติดอยู่ ในตึกอีกเป็นจำนวนมาก 

📍
เจ เอส พี เพลส. อพาร์ทเมนท์ แฟลต และเกสต์เฮ้าส์. 81/1, ถนนศรีภูวนารถ, ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา, 90110, 

#ฝากแชร์ให้ด้วยนะคะขอบคุณมากคะ 🙏🙏🙏"
824,⚠️⚠️⚠️ขอความช่วยเหลือด่วนด่วนค่ะตอนนี้ซอย 31 เพชรเกษมซอยย่อยที่หนึ่งมีคนติดอยู่กลางซอยบนหลังคาบ้านน้ำเกือบถึงหลังคาแล้วมีอยู่สามคนพ่อแม่ลูกว่ายน้ำไม่เป็นน้ำเชี่ยวมาก ไม่มีพื้นที่ใกล้เคียงที่สามารถหลบน้ำได้อีกแล้วขอความช่วยเหลือด่วนด่วนนะคะเบอร์ติดต่อผู้ประสบภัยเบอร์นี้เลยค่ะ 089-054-**** น็อต⚠️⚠️⚠️ ที่หาดใหญ่ในค่ะ ฝากช่วยกันแชร์ด้วยนะคะ
825,"ขอความช่วยเหลือ
พิกัด 📍📍
หลังตลาดยรรยงค์ ราษฎร์อุทิศ ซอย 7
46/11 ซ.7ราษฎร์อุทิศ ถ.ราษฎร์อุทิศ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110

📌📌มีผู้สูงอายุ 1 (ผ่าตัดตา เข่าเสื่อม) ผู้ชาย 1 คน (น้ำหนัก 120) 

📌📌ในซอยมีผู้สูงอายุ ประมาณ 10 คน

เบอร์พี่่ชายที่อยู่กับแม่ (ยังติดต่อไม่ได้) 
089-735-****

เบอร์แม่ 083-537-**** 

เบอร์ญาติ (อยู่นนทบุรี) 080-194-****
ติดต่อขอความช่วยเหลือ

ตอนนี้ไม่มีอาหารและน้ำดื่มเหลือน้อยแล้วด้วยครับ

น้ำท่วมชั้น 1 หมดแล้ว พี่ชาย แม่อยู่ชั้น 2 
🙏🙏ช่วยเหลือด้วยครับ🙏🙏"
826,เขต8 ซอย.13 รัตนอุทิศ ต้องการอพยพหลายครัวเรือน น้ำมาหนักมากค่ะกำลังจะถึงชั้นสองแล้ว มีทั้งคนแก่และคนป่วยค่ะ ฝากประสานทีมเข้ามาช่วยเหลือด้วยนะคะ
827,"🆘ขอความช่วยเหลือค่ะ  🆘

พิกัด : ซอย โป๊ะหมอพัฒนา 4 
มีจำนวนหลายหลังในซอยนี้
*มีทั้งคนแก่และเด็กหลายชีวิต

Map : https://maps.app.goo.gl/GKFUqVo8d7B1skyU8?g_st=ipc

ติดต่อ : 064-148**** , 06-2242-**** 

#น้ำท่วมหนักบ้านพรุ #โป๊ะหมอพัฒนา4"
828,"ขอความช่วยเหลือค่ะน้ำเข้าบ้านชั้นเดียว บ้านเลขที่ 17/1 ม 8 ซอยวัดดอน 1  คูเต่า ด้วยนะคะ จำนวน5 คนค่ะ
 มีเด็ก8 ขวบ เด็กแรกคลอด 10วัน ติดต่อ คุณออย  098749****"
829,"ขอความช่วยเหลือด้วยค่ะ🙏🏻 ‼️

น้ำกำลังจะมิดชั้น 1 แล้วค่ะ

ร้านจานใหญ่
บ้านเลขที่ 75/92 
(หลังแบงค์ชาติ)
ถนนนิพัทธ์สงเคราะห์ 4 ซอย 4 ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา 90110

มีผู้ใหญ่ 2 คน 
แมว 2 ตัว"
830,"📣📣โรงแรมหาดใหญ่เมอร์ริเดียน

 https://share.google/s46s0rEcHm52oaqwo 

🙏🏻 🙏🏻รบกวนด้วยค่ะ พี่ชายติดอยู่ใน รร ชั้น 5 กับคนอีก 26 คน รวมถึงต่างชาติ 
ตอนนี่ไม่มีอาหาร น้ำ แถมไฟฟ้า ประปา อินเตอร์เน็ท ใช้ไม่ได้แล้วค่ะ  มือถือก็ต้องเปิดปิดเพื่อเซฟแบตแล้วค่ะ 🙏🏻 🆘🛟"
831,ล่มแล้ว
832,"061949****ฝากโทรแจ้งให้หน่อย บ้านท่าไทร ติดอยู่11 คน เด็กเล็กๆๆ6คน 
อดข้าว อดน้ำมา3วันแล้วรีสอร์ท บ้านเลขที่ 42/24 หมู่ 1 ตำบลคลองแห อ.หาดใหญ่ จ.สงขลา 
โทรศัพท์ ใช่การไม่ได้อดข้าวน้ำ ติดอยู่ 3วันแล้ว
เข้าไปเกือบสุดกำแพงรีสอร์ทต้นทุเรียน"
833,"หลานสาวติดยุอพาร์ทเม้นปั้นมีสุขถนนเพชรเกษมซอย27ติดโรงเรียนบ้านหน้าควนลังใกล้คลอง ร1รับน้ำเต็มๆ😭5วัน4คืน,แล้วใม่มีหน่วยงานใหนเข้าไปเลยข้าวสักกล่องน้ำสักขวดก็ใม่มีมีแต่ของกินที่ผู้ที่ติดยุในอพาทเม้นเกือบ30ชีวิตช่วยๆแบ่งปันกันแต่นี่ห้าวันแล้วของกินก็หมดแบตโทสัพก็หมดโทหาหน่วยงานใหนรับเรื่องแต่ใม่มีใครเข้าไปเลย🙏😭😭ขอความกรุณาช่วยน้องด้วย"
834,โรงแรมนิว ซีซั่น หาดใหญ่คะ ขอบคุณค่ะ
835,"ขอความช่วยเหลือค่ะ มีคนติดอยู่ในบ้าน
41/15 หมู่บ้านนีโอสมาร์ท 
ซอยทุ่งรวงทอง คอหงส์ หาดใหญ่ บ้านหลังสีฟ้าเทา 
มีคนติดอยู่ในบ้าน3คน ผู้สูงอายุ2คน มีหน่วยงานไหนสามารถไปรับออกมาศูนย์พักพิงได้บ้างคะ 086960****, 090712****"
836,"‼️รบกวนขอความช่วยเหลือค่ะ‼️ 😭🙇🏻‍♀️

บ้านเลขที่ 399/41 ซอย3รัฐบำรุง คลองแหค่ะ (อยู่แถว ๆ บิ๊กซีคลองแหค่ะ)
-มีผู้สูงอายุ 3 คน มีโรคประจำตัวทั้งหมดเลยค่ะ (มีคนแก่อายุ 93 ปีด้วยค่ะ)
-สุนัข 1 ตัว

โทรติดต่อ 081-970-**** (คนในบ้าน)

095-120-**** (คนในบ้าน)

062-245-****"
837,"ขอความช่วยเหลือค่ะ
รบกวนหน่วยงานเข้าดูบ้านเพื่อนด้วยนะคะ 
ติดต่อไม่ได้ 2 วันแล้วค่ะ 
(ผู้ใหญ่ 4 คน เด็ก 1 หมา 2 ตัว)

บ้านเลขที่ 137/49 ซอย 1 ถนนทุ่งใหญ่ หมู่ 4 ตำบลคลองแห อำเภอหาดใหญ่ จังหวัดสงขลา 
🙏🏻🙏🏻😭😭"
838,"ขอความกรุณาช่วยเหลือผู้ป่วยติดเตียง (ติดต่อไม่ได้ค่ะ)
อยู่ที่
หมู่บ้านคุรุสภา ซอย2เทศบาลควนลัง อำเภอหาดใหญ่ จังหวัดสงขลา #เป็นกำลังใจให้ทุกๆคน และขอบคุณมากที่ช่วยเหลือ
กราบจากใจ 🙏🏼🩷❤️🧡💛"
839,"ขอความช่วยเหลือหน่อยครับ
มีเด็กและผ้ํสูงอายุ ประมาณ 20 คน ติดน้ำอยู่บนชั้นสองออกมาไม่ได้ รบกวนขอความช่วยเหลือด้วยครับ หาดใหญ่ สะพานดำ สำราญสุขหน้าซอยสอง
ติดต่อ 061727****"
840,แชร์เยอะๆค่ะ
841,"🆘🆘🆘🆘🆘🆘🆘

🚨ขอความช่วยเหลือด่วนค่ะ ⚠️
บ้านพรุ หมู่บ้านสวนวังนนท์ ซอย2/2 
269/110 
มีเด็ก3 ผู้ใหญ่ 10
(เด็ก2ขวบ มีไข้ เริ่มมีชักบางเวลา)
🆘ต้องการอพยพค่ะ 🆘
ขอความกรุณาด้วยนะคะ 🥺🙏🏻
โทร 098038****"
842,"🙏🏻ขอความช่วยเหลือด้วยค่ะ🙏🏻 ผู้ประสบภัย 4 คน ผู้ใหญ่4คน เด็กเล็ก6เดือน 1คนค่ะ ที่อยู่ตามนี้ค่ะ ริมคลองร.1 หาดใหญ่ใน ถ.เทศาพัฒนา ซ.10
จิตรา
โทร 082503****
ฝากช่วยแชร์ด้วยค่ะ เขามีแบตเหลือน้อยไม่มีสัญญาณติดต่อใครไม่ได้ค่ะ 🙏🙏🙏 ไม่มีหน่วยงานไหนเข้าเลยค่ะ 3วันแล้วค่ะ"
843,"พรทิพย์ ผิวเหลือง 77 ถนน สันติราษฏร์ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110
094-875-**** ,080072****  
ผู้หญิง 1 คน   เด็ก 1 คน ผู้ใหญ่ 1คน ค่ะ"
844,"ต้องการถังอ๊อกซิเย่น 1 ถัง หรือ เรืออพยพ ผู้สูงอายุช่วยเหลือตัวเองไม่ได้
พร้อมผู้ติดตาม ติดอยู่ในบ้านต้องการความช่วยเหลือด่วนครับ 
พิกัด 
บ้านเลขที่ 3 หมู่บ้านดีแลนด์ ตรงข้ามช่างกลภาคใต้ ซอย 1 สุดซอย 
ขวามือบ้านหลังที่ 2 (ตามภาพแนบ)
ถนน พลพิชัย
อ.หาดใหญ่
จ.สงขลา
เบอร์ติดต่อ 081633**** ลี้ผู้ประสบภัย / 083652**** นัท (หลาน)"
845,"🆘‼️ขอความช่วยเหลืออพยพด่วนค่ะ

น้ำท่วมหาดใหญ่ติดต่อเพื่อนไม่ได้ 2 วันแล้ว!!! 

เพื่อนกับลูกสาวเด็กผู้หญิง 7 ขวบตามภาพ อยู่กันเพียงลำพังเท่านั้นไม่มีผู้ชายค่ะ

น้ำขึ้นสูงไม่มีน้ำ ไม่มีอาหาร ไม่มีไฟฟ้า ติดต่อไม่ได้ 2 วัน แล้วค่ะ 

ที่ติดต่อล่าสุดคือโซนนั้นน้ำท่วมหัว ท่วมชั้น 1 ค่ะ 

พิกัด บางหัก ถ.สาครมงคล 2  หมู่บ้านวราสิริ (เข้าไปสุดในซอย ทางเข้าเยื้องๆร้านไก่ใต้น้ำ หน้าซอยเป็นร้านซ่อมรถ)   

ช่วยอพยพเพื่อนก้อยด้วยนะคะ
เบอร์ผู้เดือนร้อน 🆘‼️￼ 06-2441-****/ติ้ง

กรณีติดต่อได้แล้วรบกวน  
ก้อย 081693****
มายด์ 087475****
มีความเกี่ยวข้องเป็นเพื่อนกันค่ะ"
846,"ด่วน ‼️‼️ขอความช่วยเหลือ พื้นที่อำเภอจะนะด้วยค่ะ 
สัญญาณไม่มีทั้งอำเภอ

ผมต้องการเร่งด่วนครับ เพื่อช่วยพี่น้องประชาชนอำเภอจะนะ
1. เรือติดเครื่อง พร้อมคนขับ
2. รถกระบะยกสูง/รถหกล้อ
3. อาหาร/น้ำดื่ม
ส่งมาในข้อความเลยครับ
 หรือติดต่ออำเภอจะนะได้เลย"
847,"ฝากหน่อยนะคะ 🥹 

‼️ น้ำท่วมขึ้นเกือบถึงบ้านชั้น 2 ติดอยู่ 

บ้านเลขที่ 44 ถ.แสงจันทร์ ข้างโรงเรียนกิตติวิทย์ อ.หาดใหญ่ แบตใกล้จะหมด เบอร์ 061-207-**** 

มีผู้หญิงเป็นปรำจำเดือนปวดท้องมากและมีคนเป็นไข้ ต้องการอบพยบ ตอนนี้น้ำขึ้นสูงมากแล้ว ตอนนี้ไม่มีสัญญาณ ไฟฟ้า อาหาร

ผู้แจ้ง ญาติ 061-256-****"
848,"รบกวนด้วยนะคะ พี่สาวเพื่อนค่ะ สัญญาณโทรศัพท์ไม่ค่อยมี

#ขอความช่วยเหลือด่วนค่ะ น้ำจะถึงชั้น2 แล้วค่ะ #ผูกผ้าแดงไว้ที่ชั้น2 แล้วค่ะ

⚠️⚠️🆘ต้องการอพยพด่วน🆘⚠️⚠️

หาเรือที่สามารถเข้าไปรับคนที่ 
(คิด คชจ.ได้เลยค่ะ)

บ้านเลขที่ 113 ซอย 21 รัตนอุทิศ (ซอยตรงข้ามแสงตะวันเขต 😎 บ้านอยู่กลางซอยค่ะ  
เด็ก 1 คน ผู้ใหญ่ 3 คนค่ะ 

Tel: 06-2245-**** คนที่อยู่บ้านที่น้ำท่วม (โทรศัพท์ไม่ค่อยมีสัญญาณต้องพยายามโทรหลายๆรอบนะคะ)

06-3397-**** เจี๊ยบ (เบอร์คนโพส)

#น้ำท่วมหาดใหญ่
#เขต8หาดใหญ่
#รัตนอุทิศซอย21"
849,"ขอความช่วยเรื่องอพยพออก
ไม่มมีอาหารกิน
 8 ถ.ราษฎร์อุทิศ 20
093712**** น้องแอน
เด็ก 7 ขวบหญิง
เด็ก 4 ขวบชาย
เด็ก 2 ขวบชาย
ผู้ใหญ่ หญิง 3 ชาย 2
ยังติดอยู่ชั้น 2 ค่ะ
ขอความช่วยเหลือด่วนค่ะ
5 วันแล้วทางการยังเข้าไม่ถึงค่ะ"
850,"ขอความช่วยเหลือด้วยครับ 
พิกัดบ้านเลขที่ 27 โชคสมาน5 ซอย20 ผู้หญิง 2 คน ตอนนี้น้ำท่วมถึงชั้น2 ต้องการอพยพครับ"
851,"28 สันติราษฎร์ ซอย 1 ช่วยด้วยครับ
ผู้สูงอายุติดอยู่ชั้น 2 ของตัวบ้าน
ขาดการติดต่อนานแล้วครับ
ขอบคุณมากๆครับผม"
852,ขอความช่วยเหลือด่วน ตามที่อยู่นี้ครับ
853,ตอนนี้ม.6 ปริกตกต้องการความช่วยเหลือด่วนเลยค่ะ
854,"ขอความช่วยเหลืออพยพด่วนครับ
ตอนนี้ 9 ชีวิต มีเด็ก1 คุณยายติดเตียง1 ติดอยู่ชั้น2 น้ำกำลังขึ้นเรื่อยๆ  เหลืออีกไม่กี่ขั้นบันไดแล้ว

บ้านเลขที่
21 ซอยกัลยาเทพ ถนนอนุสรณ์อาจารย์ทอง ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110

โทร  096364****  087672****"
855,ขอความช่วยเหลือด่วนมีผู้ป่วยต้องฟอกไตวันเว้นวันขนาดนี้อาการแย่อยู่บ้านเลขที่ 323/4 ถนนปฏิพัทธ์สงเคราะห์ 5 ซอย 7 ตำบลหาดใหญ่อำเภอหาดใหญ่จังหวัดสงขลาค่ะ086698****
856,ตอนนี้พักยุ ข้างบ้านคะ นอนหน้าระเบียง
857,"ขอความช่วยเหลือ มี 4 คน มีทั้งเด็ก ทั้งคนแก่ ติดอยู่บนหลังคา กลางๆซอย
ที่นี้ คลอง เทศาพัฒนาซอย 6
ต.หาดใหญ่ อ.หาดใหญ่  สงขลา
เบอร์โทรศัพท์ 097292**** แบตใกล้จะหมดแล้ว"
858,"ขอความช่วยเหลือค่ะ โรงแรมบีอาแกรน ถนนสามชัย ขาดแคลนอาหาร ทั้งหมดประมาณ 20 ชีวิต
ติดต่อ089179**** จุฑารัตน์ ค่ะ และมีคนติดที่เสาไฟด้วยค่ะ"
859,ต้องออกตะเวนดูค่ะเพราะน้ำไฟตัดขาดบางครอบครัวโทรศัพท์ใช้งาานไม่ได้ ขอให้ปลอดภัยนะคะ
860,"ขอความช่วยคะพ่อแม่พี่สาวติดยุชั้น2อายุ91,87,66ปีคาดว่าไม่อาหารแล้วตอนนี้
335หม่1ซอย27เพชรเกษม 
ควนลังค่ะ"
861,"ขอความช่วยเหลือต้องการอพยพด่วนค่ะ 24/11/68(21:06)
ไม่มีน้ำไฟใช้ค่ะ โรงแรมPS ริมคลอง หลังบิ๊กซีเอ็กซ์ตร้า คนเต็มทุกห้องค่ะ ระดับน้ำขึ้นสูงไวมากค่ะ ไม่สามารถออกไปขอความช่วยเหลือได้ค่ะ ขอเรืออพยพด่วนมากค่ะ"
862,"SOS
ราษฎร์อุทิศ ซอย 21 เขต 8 วันที่ 24/11/2568 เวลา 19.46  น้ำขึ้นเร็ว ชั้น 2 
อยู่กันไม่ได้ หลายครัวเรือน  มีเด็กเล็ก"
863,ขอความช่วยเหลือคะ58/2ซ.5อัมพวันคลองแหและ44หมู่บ้านคุรุสภาควนลังค่ะ
864,"บ้านเลขที่24/27 ถนนหน้าสถานี ซอย 4
ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา
2.ต้องการอพยพด่วนค่ะตอนนี้อยู่บนหลังคาแล้ว(คนแก่1 ผู้หญิง 2 คน) เหนื่อยปีนขึ้นหลังคาและหนาวมาก
3. ผู้ที่สามารถติดต่อได้ โอ๊ต เบอร์ 083-656****
4. เป็นลูก"
865,"ขอความช่วยเหลือ
น.ส.ณัฐวรรณ สุขศรีเมือง
สาขา บิ๊กซีเอ็กซ์ตร้าหาดใหญ่
บ้านเลขที่ 97 ซ.รัตนไชย ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา ซอยก่อนถึงโรงแรมซิกเนเจอร์เลยประปาหาดใหญ่ค่ะ น้ำขึ้นถึงชั้น 2 ระดับหัวเข่า
ต้องการอพยพ จำนวน 6 คน
ผู้ใหญ่ 5 คน
เด็ก 1 คน
087632**** ณัฐวรรณ
098146**** พี่สาว
087399**** แม่

https://maps.app.goo.gl/PAZX9QTMzF2YTQDg6?g_st=ipc"
866,ขอความช่วยเหลือด้วยค่ะ
867,โชคสมาน 5 ช. 4 คะ ติดบนหลังคาคะ ไม่มีใครเข้าใครเข้าไปช่วยเลยคะ
868,"🚨 ขอความช่วยเหลือด้วยค่ะ 🚨
เข้าช่วยด้วยนะคะ เด็กชายอายุ 18 ปี ติดอยู่กับเพื่อน 3-4 คน และผู้ใหญ่ 2 คนค่ะที่ถนนสายกลาง เขต 8 ซอย 17/1 รัตนอุทิศ ติดต่อไม่ได้ 3 วันแล้ว ไม่มีไฟไม่มีน้ำกิน ไม่มีอาหาร😭 ช่วยด้วยนะคะ"
869,"#ช่วยกันติดต่อหน่วยงานหน่อยนะคะ

ซุปเปอร์ซูมแมนชั่น เลียบริมคลอง ร.1 หาดใหญ่ มีคนติดประมาณ 14 คน ติดต่อ คุณทาม 098018****

ไม่มีคนเข้าไปช่วยเหลือ น้ำกับอาหารจะหมดแล้วค่ะ"
870,"นายกมล ปานนิล..ขอความช่วยเหลือ ต้องการอพยพ แถวภาสว่าง 57 ถ.สกุลทิพย์1 ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา มี คน 3 คน ติดอยู่ ระดับน้ำชั้น 1 ใกล้ชั้น 2 ไม่มีอาหาร ไม่มีน้ำโทร 081898**** ,092271**** ช่วยเหลือด่วนๆๆๆด้วยครับ"
871,"ระบบล่ม กรอกไม่ได้ค่ะ
ฝากช่วยเหลือ พิกัดถนนจันทร์วิโรจน์ ถนนจันทร์นิเวศน์ด้วยค่ะ มีผู้อยู่อาศัยเยอะ ยังไม่รับการช่วยเหลือการแจกจ่ายอาหารและน้ำดื่มเลยค่ะ ชาวบ้านพร้อมอพยพค่ะ"
872,ขอความช่วยเหลือค่ะ พิกัดหน้าวัดคลองแห บ้านอยู่ติดคลอง บ้าน 2 ชั้นกำลังถึงชั้น 2 และบ้านกำลังร้าว มีคนติดอยู่ในบ้าน 3 คนค่ะ โทร.088783****
873,ฝากด้วยนะคะ
874,ช่วยหน่อยน่ะค่ะ
875,"ขอความช่วยเหลือครับ 
น้าติดอยู่ในบ้าน 3 วันแล้ว ไม่มีอาหารแล้ว ติดต่อไม่ได้ 
บ้านเลขที่ 82 ซ.22 ราษฎร์อุทิศ เขต8 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110
(บ้านอยู่ขวามือ 3 ชั้น ก่อนถึงวัดโคกสมานคุณ)
ผู้ใหญ่ 3 คน ต้องการอาหารและการช่วยเหลือครับ
ติดต่อ เต้ 097060****"
876,ขอความช่วยเหลือบ้านเลขที่1 สี่แยกสัจกุลเขต8 ราฎร์อุทิศ ซอย 30/2 ร้านสักอัพทูยูบ้านหลังแรกซ้ายมือมีพ่อแม่ลูกสามชีวิตและสุนัขสองตัวติดอยู่ครับพี่ชายพี่สาวและหลานผมครับขอความกรุณาด้วยน่ะครับติดอยู่สามวันแล้วตอนนี้ติดต่อไม่ได้เลยครับ
877,"📍#ขอความช่วยเหลือค่ะ 109 ถ.ประชาอุทิศ ต.คอหงห์ อ.หาดใหญ่ สงขลา   มีคนติดอยู่ในบ้าน 3 คน ติดต่อไม่ได้ 3 วันแล้วค่ะ เจ้าของบ้านชื่อป้าแอ๊ด 

พิกัด https://maps.app.goo.gl/BXi8cmZndTEdYxZy6?g_st=ipc"
878,"📍 ขอความช่วยเหลือค่ะ มีญาติอยู่ที่หาดใหญ่

** บ้านเลขที่ 800/9 หมู่บ้านทรัพย์จุไรเฟส2 ถนนสาครมงคล2  เขต8 
หาดใหญ่ใน ยังไม่ได้รับการช่วยเหลือ ไม่มีข้าวน้ำมาช่วยเหลือเลย 2วันแล้ว 
ขอความอนุเคราะห์ทุกทีมงานที่เขามาได้ด้วยค่ะ 

น้ำยังไม่ท่วมถึงบ้าน แต่ออกไปไหนไม่ได้ ไฟฟ้าถูกตัด สัญญานโทรศัพท์ไม่มี 
ในบ้านมีกัน3คน เป็นผู้หญิงทั้งหมดผู้ใหญ่2คน เด็ก1ขวบ1คน 
โทร 095438****
 098682**** (เผื่อโทรติดค่ะ)

📍📍เส้นเดียวกับร้านไก่ใต้น้ำแต่อยู่ฝังสะพานรถไฟ หมู่บ้านสุดท้าย 
หลัง รร นานาชาติไปค่ะ

ขอบคุณค่ะ"
879,"ขอความช่วยเหลือครับ มีคนติดอยู่จำนวนมากคนมีเด็ก และผู้สูงอายุด้วย น้ำกำลังถึงชั้น2
ที่ด่านกักกันสัตว์ ตึกสีส้ม ไกล้หมูกระทะเรือนเพชร อยู่ไกล้อุโมงค์ ถนนศรีภูวนารถ"
880,"24/11/68 เวลา21.05น.
ตอนนี้น้ำจมหลังคาแล้วคะ ในบ้านน้ำถึงชั้นลอยแล้วคะ เด็กนั่งรอบนขอบหน้าต่างเเล้วคะ
ตอนนี้ต้องการอพยพด่วนค่ะ 🆘 
📍พิกัดซอย1ริมทางรถไฟ สะพานดำสำราญสุข ในบ้านมี3คน
มีเด็กเเละผู้ใหญ่อีกหลายคนยังติดยุในซอย น้ำใกล้จะถึงสะพานรถไฟแล้วค่ะ
📍จุดสังเกตมีบ้านหลังสีม่วงอยู่หน้าซอย
#น้ำท่วมหาดใหญ่68 #ต้องการอพยพ #ช่วยด้วยคะ"
881,"#ขอเรืออพยพ8ชีวิต มี1 คนชราช่วยเหลือตัวเองไม่ได้
พิกัด ซ.3 เทศาพัฒนา แถวหาดใหญ่ในค่ะ มีผูกผ้าสีแดงไว้แล้ว จอดเทียบดาดฟ้าหลังบ้านได้ ขาดอาหารน้ำดื่ม 2คืนแล้วค่ะ บ้านเกือบท้ายซอยค่ะ อยากให้มาส่งที่ฝั่งควนสันติ
โทร 084069**** 
โทรถามทาง 087477****"
882,ขอความช่วยเหลือเข้าไปส่งน้ำส่งอาหารตรงนี้ด้วยค่ะ
883,"ขอความช่วยเหลือ ต้องการอพยพ

เป็นครอบครัวของนายอรรถพล ชุณหโกวิท (ช่วยงานอยู่ภูเก็ต)

ชุมชนแม่ลิเตา บ้านเลขที่103/22 ซ.4กัลยาเทพ ต.หาดใหญ่ ใกล้ๆไฟแดงถนนนวลแก้ว  ต.หาดใหญ่ จว.สงขลา

มีผู้ใหญ่ 2 เด็กหญิง2 คนติดอยู่ในบ้านชั้น 2 ติดอยู่ 3 วันแล้ว ไม่มีอาหาร

โทร 
063-712****  065-769****
084-555****"
884,แบต โทรศัพท์  คงหมดกันหมดแล้วมั้งคะ
885,ฝากซอยเพชรเกษม13ตรงข้ามบิ๊กซีเอ็กซ์ตร้าหาดใหญ่ด้วยคะ
886,"ขอความช่วยเหลือด้วยค่ะ ช่วยผู้ประสบภัย 2 คน มีคนแก่อายุ 90 กว่าปี 1 คน มีโรคประจำตัว และอายุ 60 กว่า 1 คน  ที่อยู่ตามนี้ค่ะ
อนงค์ ลิมานุวัฒน์ 
โทร 081-738****
124 ถนนสาครมงคล 2
ตำบลหาดใหญ่
อำเภอหาดใหญ่
จังหวัดสงขลา 
ฝากช่วยแชร์ด้วยค่ะ เขามีแบตเหลือน้อยติดต่อใครไม่ได้ค่ะ 🙏🙏🙏"
887,"ขอความช่วยเหลือด้วยครับ
🚨ต้องการอพยพ🚨น้ำกำลังจะถึงชั้น 2 ครับ
📌บ้านเลขที่ 1 #ราษฎร์อุทิศซอย15 (ซอยข้างพลัสคอนโด2สะพานดำ/บ้าน2ชั้นหลังแรกซ้ายมือ)
#บ้านไม่สามารถปีนฝ้าหรือปีนหลังคาได้ครับ

จำนวน 3 คน มีผู้สูงอายุมีโรคประจำตัว 2 คน
( อายุ30/60/80 )
#คุณยายอายุ80เป็นผู้ป่วยโรคมะเร็ง/เบาหวาน/ความดัน

📞 094-209-**** , 084-628-**** ก้อต อยู่ในที่ดังกล่าว
📞 094-336-**** , 090-172-**** ญาตินอกพื้นที่"
888,"จุดพื้นที่ บ้านเลขที่50 ซอย1 ถนนจันทร์วิโรจน์ ตำบลหาดใหญ่
ความช่วยเหลือ ถ้าสามารถนำอพอพออกมาได้ขอช่วยนำออกมานะคะ #น้ำใกล้ถึงชั้นสองของบ้านแล้ว  ถ้าไม่ได้ ขอเป็นเพมเพิสผู้สูงอายุ ถุงขยะ น้ำดื่ม เทียน อาหารแห้ง กระดาษทิชชู
เบอร์ติดต่อ 089-732-**** กับเบอร์ 087-347-**** เป็นผู้ใหญ่สองคนที่ติดอยู่ในบ้าน (ในบ้านมีผู้สูงอายุติดเตียงอีก1) คุณบุปผากับพงศกร
ขอบคุณมากๆนะคะ📌
#ขอความเห็นใจมากๆนะคะ

#ใครเห็นโพส ฝากช่วยแชร์ บอกต่อด้วยนะคะ ถือว่าเห็นใจกัน #เบอร์โทรที่ให้ติดต่อสายไม่ว่างเลย เข้าใจว่าคนขอความช่วยเหลือกันเยอะมากๆ #ถ้าเห็นโพสตรงช่องทางนี้ ช่วยบอกต่อ ดันด้วยนะคะ"
889,"กองทัพบก ฝากด้วยครับ ขออพยพ เด็กไม่สบาย อดข้าวมา 3-4 วัน 3 คนไปเทศบาลครับ หรือศูนย์พักพิง 

ตอนนี้ติดอยู่ที่เขต 8 ซอยศรนรินทร์ ซอยร้านอาหารเรินเรา บ้านเลขที่ 37/1 มีเด็กติดอยู่ 3 คน ผญ 2 คน ไม่มีอาหารมา 2-3 วันแล้ว ฝากด้วยครับ
โทรติดต่อ เบอร์ 061-873-**** ฝากด้วยครับ 
เบอร์ผู้แจ้ง 065-391-****
ร่วมบริจาคมูลนิธิกัน จอมพลังครับ"
890,"ขอความช่วยเหลือหน่อยครับ
บ้านเลขที่4 ซอย 5 ภาสว่าง

มีผู้ใหญ่2คน แมว3ตัว  ตอนนี้อยู่ชั้น2 น้ำท่วมชั้น1แล้ว และในซอย มีหลายหลังที่มี ผู้สูงอายุ ต้องการความช่วยเหลือครับ

ติดต่อ  097228****
081632****"
