id,text
251,Somporn Gompper พรมาลงรายละเอียดพี่สาวที่นี้
252,ระบบสำคัญมาก การกระจายเข้าช่วยเหลือก็จะง่ายขึ้นและแน่นอนขึ้น...ที่จริงรัฐบาลต้องทำ ไม่ใช่ไปแย่งทำกับข้าวแจก..อีกอย่างนายกผัดข้าวออกสื่อเลิกได้เลิกเถอะไม่มีประโยชน์
253,สุดยอด
254,เยี่ยม
255,พรรคประชาชน สงขลา ถ้าเป็นไปได้รบกวนตอบกลับคนที่ขอความช่วยเหลือหน่อยครับว่าช่วยอะไรได้มั๊ย หรือรับเรื่องส่งต่อให้แล้ว พวกเขาจะได้รู้ว่ามีคนรับทราบสิ่งที่เขาแจ้งมาแล้ว
256,เมื่อ พึ่งพารัฐบาลไม่ได้
257,ช่วยด้วยค่ะ ติดต่อแฟนไม่ได้4วันแล้ว ปกติบ้านเขาไม่ค่อยตุนของกินด้วย สั่งแต่เดลิเวอรี่
258,"อัพเดต 17.00 น.
25/11/68
ยังไม่มีหน่วยงานเข้าไปช่วยเหลือ

ขอความช่วยเหลือ​ค่ะ
เพื่อนยังติดอยู่ในบ้าน
ตั้งแต่เช้า 24 พ.ย.
ทางญาติแจ้งหน่วยงานไปแล้วตั้งแต่เมื่อวาน
ยังไม่มีหน่วยงานใดไปช่วยค่ะ

ขอความช่วยเหลืออพยพ
หรือเอาน้ำและอาหารไปให้ก็ยังดี
 #น้ำท่วมหาดใหญ่

บ้านเขต 8
บ้านเลขที่ 38/46 ราษฎร์​อุทิศ​ ซ.8
หลังโรงแรมสีลม ซ.ติดกับเคหะ
ติดอยู่ด้วยกันหลายครอบครัว
น้ำจะขึ้นชั้น 2 แล้ว
ไม่มีน้ำไฟและอาหาร
แบตมือถือกำลังจะหมด

ติดต่อ กุ่ย โทร 062330**** (สัญญาณ​มีบางช่วง)​
ลิ้ง โทร 064839**** (ญาติ)​
084197****

https://maps.app.goo.gl/kaXVcXE16tdGtiYK6?g_st=al

ใครมีช่องทางช่วยได้ ช่วยหน่อยนะคะ
กรอกข้อมูล​ทุกเวบ
แชทไปทุกเพจ
โทรติดต่อตามเบอร์ที่ราชการให้ไว้ไม่ได้เลยค่ะ"
259,"Phachara Nittanasran
📌📌ขอความช่วยเหลือครับ
หมูู่บ้าน บ้านเลขที่ 350 แถวหมู่ที่ 1 ต.ควนลัง ริมคลอง ร.1 น้ำท่วมหนักติดกันหลายวัน ยังไม่มีหน่วยงานใดเข้าถึงหรือช่วยเหลือในพื้นที่ โทรไปประสานหน่วยในพื้นที่ไม่มีการรับสายเลยครับ
ตอนนี้น้ำเพิ่มสูงขึ้นเรื่อยๆ ฝากหน่วยงานที่เกี่ยวข้องเข้าไปช่วบเหลือพื้นที่ตรงนี้ด้วยครับ ต้องการอาหาร-น้ำดื่ม เข้าไปช่วยในพื้นที่บริเวณนั้นครับ
เบอร์คุณแม่ 086-697****
เบอร์ผู้แจ้ง 087-631**** 📢📢"
260,รออีกนิส..ไอโอ..สแกมทั้งหลาย
261,"🆘 ขอความช่วยเหลือเพื่อนร่วมงานของผมด้วยครับ 🆘

1. คุณธรรมราช (เดฟ) โทร 090406****
- ที่อยู่ หอพักแก่น-กมล-อพาตเมนต์ หอพักหลังร้านริมรั้วกะทะร้อน (คลอง ร.5)
- location
https://www.google.com/maps/place/7%C2%B001'57.8%22N+100%C2%B029'22.9%22E/@7.032727,100.4871081,17z/data=!3m1!4b1!4m4!3m3!8m2!3d7.032727!4d100.489683?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D

2. คุณอาภร หมวดเก้า โทร 086955****
- ที่อยู่ ซอยตรงข้ามบิ๊กซีคลองแห (ซอย ลพบุรีราเมศวร์ 13)
- location
https://www.google.com/maps/place/7%C2%B002'11.9%22N+100%C2%B027'52.8%22E/@7.035442,100.4637372,18z/data=!4m4!3m3!8m2!3d7.0366422!4d100.4646786?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D

3. คุณภาณุ โทร 087287****
- ที่อยู่ เข้าไปทางหาดใหญ่วิลเลจ (น่าจะใกล้ๆโซนคลอง ร.5)
- location 
https://www.google.com/maps/place/7%C2%B001'51.2%22N+100%C2%B029'44.3%22E/@7.030893,100.495637,17z/data=!3m1!4b1!4m4!3m3!8m2!3d7.030893!4d100.495637?entry=ttu&g_ep=EgoyMDI1M

4.  คุณมูศอฟภัร (พัฒน์) โทร 061184**** 
- ที่อยู่ บ้านเลขที่ 67/48 หมู่ 5 ตำบล คลองแห อำเภอ หาดใหญ่ จังหวัด สงขลา 90110
- location ยังไม่ได้รับการติดต่อกลับมา คาดว่าสัญญาณโทรศัพท์ไม่ค่อยดี"
262,"หลังวัดใหญ่ใน ยังไม่ได้การช่วยเหลือเลยครับ 
🆘อัพเดท เมื่อเช้า ตอนนี้ติดต่อไม่ได้แล้ว ยืนแช่น้ำทั้งคืน  🆘
🙏🏻ติดอยู่ ไม่มีอาหารไม่ที่บังฝน จะเข้าวันที่ 4 แล้วครับ ต้องการ อพยพด่วนครับ 
‼️ตอนนี้น้ำขึ้นหลังคาขึ้นมาถึงเอวแล้วครับ ‼️
ควนลัง ซอยสามสกุล ซอย4 หลังวัดหาดใหญ่ใน 
มีเด็กเล็กไม่ถึง 1 ขวบ กับ 5 ขวบอยู่กัน 20 คนครับ 

ติดต่อหน่วยงานไหนไม่ได้เลยครับ 

#ต้องอพยพด่วน #น้ำท่วมหาดใหญ่
#ยืนแช่น้ำทั้งคืน
ผู้ประสบภัย 084-442**** แบตอาจจะหมดแล้ว 
ฝันญาติ 087-969****
ฟู ลูกชาย 089-462****

https://maps.app.goo.gl/HZGLKjV1rKUBzKiU7"
263,สิ่งที่รัฐบาล หน่วยงานจังหวัด ควรมี
264,ขอบคุณ
265,"นิพัธสงเคราะห์ 1,2,3,4 หลังญว หลังแบงค์ชาติ ไม่มีใครเข้าไปเลยค่ะ หลายบ้านหิวมากๆ อาหารหมดแล้ว ถ้าเอาเราออกไม่ได้ โยนของกินให้หน่อยได้มั้ยคะ ขนมปังก็ได้"
266,นี่แหละครับทำงานต้องมีศูนย์กลางไม่อย่างนั้นช่วยกันสะเปะสะปะเข้าถึงจุดที่คนต้องการช่วยเหลือญาติและช่วยออกมาไม่รู้จะเอาไปไว้ตรงไหนถ้าเรามีศูนย์ข่าวที่ดีการทำงานจะง่ายสุดยอดมากครับ
267,"🚩🚩ขอความช่วยเหลือหน่อยค่ะ พี่ติดอยู่ในบ้านชั้น 2 มา 2 วันแล้ว ไม่มีน้ำ ไม่มีอาหารแล้ว 
ถนนนิพัทธ์สงเคราะห์ 5 ซอย 3 และมีอีกหลายคนที่ติดในซอยค่ะ ยังไม่ได้รับการช่วยเหลือค่ะ

เบอร์โทรติดต่อ 080452****
063542****"
268,ทำงานให้เป็นระบบแบบนี้ ไม่ใช่ไปผัดข้าว
269,"🆘🆘🆘 ขอความช่วยเหลือหน่อยค่ะ 🆘🆘🆘
#พิกัดท่าเคียน ซอย9 สุดซอยเลี้ยวซ้าย บ้านหลังสีขาว 3 ชั้น น้ำเริ่มสูงขึ้นเรื่อยๆ
มีเด็ก 2 ขวบ และคนแก่ 
พิกัด 

https://maps.app.goo.gl/hwnbVcuJbbgbr4Pn7?g_st=ipc

087-766**** , 084-995****"
270,"ต้องการอาหาร น้ำดื่ม อพยพ 
ที่อยู่ 16 นิพนธ์สงเคราะห์ 5 ซอย 11 หลังวัดเกาะเสือ
ชื่อนายชลันธร วสุสิริชัย ผู้ใหญ่3 1ในนี้ติดเตียง"
271,รวดเร็วมากๆครับ
272,SOS 🆘 โปรดรอพยพด่วน (เขต 8) เลขที่ 219 ซอย 14 ถ.รัตนอุทิศ คนแก่ 70+ เด็ก รวม 3 คน ประตูเปิดไม่ได้ ต้องอ้อมระเบียง ด้านหลัง ถัดซอย ขาดอาหาร น้ำ แบตหมด ติดต่อไม่ได้ 4 วัน ขอความอนุเคราะห์ 🙏
273,ขอให้ทุกคนปลอดภัย ครับ🧡
274,"🆘ต้องการอพยพค่ะ 🆘
>>พิกัด
หมู่บ้านเจริญทรัพย์ ถนนกาญจนวนิช ซอย 6 ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา
- ในบ้านมีทั้งหมด 4 คน (ผู้สูงอายุ 2 คนมีโรคประจำตัวโรคหอบและโรคไต)
>>เบอร์ติดต่อ
085-896****  เบญจพล
095669****  อมรรัตน์
095292****  อาระเบีย"
275,ภาวนาให้ สถานการณ์น้ำท่วมดีขึ้นโดยเร็ววัน..และขอให้ทุกคนปลอดภัย ด้วยความเป็นห่วงครับ 🧡..สู้ สู้นะครับ ✌🏼✌🏼😔
276,"🆘ขอความช่วยเหลือ อพยพด่วนมากก!!!

ไม่มีไฟ น้ำ ข้าว มา 5 วันแล้ว
#ยังไม่มีหน่วยงานเข้าช่วยเหลือ 

📍อาคารพาณิช 3 ชั้น 227 ถ.พลพิชัย ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
หน้าประปา ประตูตูทางเข้าประปา

#นักศึกษา 8 คน  ติดต่อไม่ได้แล้วตอนนี้
#26/11/68"
277,เท้ง และ แคนดิเดตนายกอีกสองคน ต้องลงหาดใหญ่โดยด่วน เสนอหน้าหน่อย
278,"#ขอความช่วยเหลือ
- มีคนแก่เป็นผู้ป่วยติดเตียงอายุ90ปี แล้วก็ผู้หญิงอีก 2 คนรวมเป็น 3 คนติดอยู่ชั้น 2 มา3วันแล้ว
- พิกัด 195 ถนนโชคสมาน 5 ซอย 7
- ติดต่อเบอร์ 095434****"
279,"‼️‼️‼️ขอความช่วยเหลือ คุณยายลี (78ปี) ติดอยู่คนเดียว ขาดแคลนของกินด่วน‼️‼️‼️

บ้าน 2 ชั้น เลขที่42 ซอย 13 (ซอยกิฟฟารีน) ถนนเพชรเกษม ( เขต 2 ) หาดใหญ่
เบอร์ติดต่อ 096414****, 089734****"
280,ทีแบบนี้คนแชร์น้อย มีประโยชน์ขนาดนี้
281,"ขอพรรคอีก 2,3 อย่าง เรื่องนโยบาย ต้องเพิ่ม เรื่องน้ำ เรื่องฝุ่น เรื่องแล้ง หน่อยนะ"
282,"🆘🆘🆘ขอความช่วยเหลือด่วน!!!

พี่ที่ทำงานติดอยู่ที่หอพัก
📌📌📌 พิกัด : โกลเด้นคอร์ท หาดใหญ่ แถวโรงเรียนสุวรรณวงศ์

ขอข้าวกล่อง น้ำดื่ม อาหารแห้ง ก็ได้ค่ะ ตอนนี้กินน้ำฝน

ไม่ได้กินข้าวมา 5 วันแล้ว มีคนติดอยู่ประมาณ 100 กว่าคน มีคนชราด้วย 🙏🙏🙏"
283,ขอความช่วยเหลือค่ะ 🚨 มีคนติดอยู่กับพระและชาวบ้านประมาณ10-20คน ที่วัดควนลังยังออกไม่ได้ รบกวนช่วยหน่วยนะคะ เบอร์โทรค่ะ 084056**** อ้น นายธีระวัติ ผดุงทอง รบกวนด้วยนะคะ🙏🏽🙏🏽
284,"‼️โซนคลองหวะ‼️
ขอความช่วยเหลือด้วยค่ะ 
หมู่บ้านฉัตรทอง อ.หาดใหญ่ จ.สงขลา คลองหวะ (อยู่หลังโฮมโปร เข้าซ.ไกลโศกข้างโฮมโปร สุดซอยเลี้ยวขวาตรงไปประมาณ 50 เมตร แล้วเลี้ยวซ้าย) ต้องการอพยพคนประมาณ 7 คน สัตว์เลี้ยง 2 ตัว น้ำท่วมต้องออกมาอยู่หลังคาแล้วค่ะ 

🚨ต้องการอพยพด่วน🚨

097145**** (แม้ว) 
081096**** (กี้)"
285,กดขอความช่วยเหลือ ใส่ opt แล้วไปต่อไม่ได้ครับ
286,"🆘ต้องการความช่วยเหลือ🆘🆘 

บ้านเลขที่ 16 ซ.ทุ่งรวงทอง ต.คอหงส์ อ.หาดใหญ่ 
มีเด็ก 1 คน กับ ผู้ใหญ่ 3 คน 
ตอนนี้น้ำจะถึงชั้น สองแล้วต้องการออกจากบ้าน

083656**** แพร"
287,สู้ๆครับ
288,"ชื่อ วรพัฒน์ แก้วสด 
ชื่อเล่น ฟิล์ม
พิกัด 570 ถ.องก์การบริหารส่วนจังหวัด ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา

จุดสังเกต เส้น ม.หาดใหญ่ ทางไปตลาดไข่ทองบ้านพรุ อยู่ก่อนถึง K&K บ้านสองชั้นสีขาวหลังคาเทา

เบอร์ 082266****"
289,ถ้าจะทำดีขนาดนี้ เป็นรัฐบาลเถอะ
290,ไม่ทราบว่ามีใครไปช่วยหรือยังติดต่อได้ล่าสุดตอนเช้า
291,ถ้ามีแบตเตอรี่ ก็ติดต่อได้หละนะ ถ้าไม่มียังไงรบกวนหาทางช่วยเหลือประชาชนชาวใต้ อย่างเร่งด่วนด้วยครับ ไม่ต้องเลือกว่าคือหน้าที่ใคร
292,รัฐบาลยังแบ่งหน้าที่กันไม่เสร็จ ทำเรื่องเอกสารการแต่งตั้ง หน.ผู้ควบคุมสถานการณ์อยู่ ตอนนี้
293,เก่งสุดๆไปเลยดวงใจสัม
294,เห็นแล้วใจหาย มันเยอะขนาดนี้เลยอ่ะ มองภาพรวมให้ออกคือการมองจากจุดเดียวกัน จุดเล็กๆแดงๆ แบบนี้โคตรมีประโยชน์กับการช่วยเหลือเลย
295,"⚠️ ขอความช่วยเหลือครับ
⚠️

‼️ บ้านเลขที่253 ซ.20 รัตนอุทิศ เขต 8 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา ( กำแพงบ้านสีเขียว ใกล้ร้านสเต๊กเจ้าคุณ ) ‼️

🆘 ติดอยู่ในบ้าน 5คน มี เด็ก 1 ผู้สูงอายุ 2 ผู้ใหญ่ 2  ครับ 🆘

📞 080-520**** โต้ง (ผู้ประสบภัย)"
296,กระทรวงที่มีคนเก่งๆทำอะไรบ้างปรึกษาฝ่ายค้ายบ้างก็ได้อย่ากลัวเสียหน้า
297,ยังใช้ระบบไม่ได้
298,"มีผู้ติดค้างอยู่ในบ้านเลขที่ 322 ซ.ไทยสมุทรถ. นิพัทธ์สงเคราะห์ 5 ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา จำนวน 2 คน
- นางนริน เมธาปรีชากุล อายุ 80 ปี (ป่วยเป็นอัลไซเมอร์ ไม่สามารถช่วยเหลือตนเองได้ )
- นายประยูร เมธาปรีชากุล อายุ 55  ปี ต้องการความช่วยเหลือ
***สถานะต้องการความช่วยเหลือด่วน ระดับน้ำ ท่วมชั้น 2 ของบ้าน ขาดอาหารและน้ำ"
299,ถ้ายังเลือกพรรคแบบเดิมๆกันอยู่ กุไม่รู้ว่าไงละ
300,มึงต้องลงไปช่วยเค้า
301,เอาใจช่วยทุกคนครับ
302,Joice Chotiga ลงอันนี้ยัง
303,"บ้านเลขที่ 1 ซ.หมู่บ้านสุธาทิพย์ 9 ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 90110 

เบอร์โทร 063-612**** , 093-691**** 

ติดอยู่ในบ้าน 2 คน แม่กับน้องชาย และสุนัขอีก 1 ตัวครับ
https://maps.app.goo.gl/6oUvK6BnqUJWkVvS8?g_st=ipc"
304,นี่แหละ ปฏิบัติการจริงที่มีประสิทธิภาพในการช่วยเหลือประชาชน..พรรคส้ม ช่วยสอน รบ ด้วย..พรรคส้ม ทำได้จริง
305,"#ขอความช่วยเหลือ
- ผู้ใหญ่ 2 เด็ก 1
- 18 ทุ่งรวงทอง ซอย 1 คอหงส์ หาดใหญ่ สงขลา
- เบอร์ติดต่อ : 082-484-****"
306,"ขออนุญาตใช้พื้นที่กระจายข่าวช่วยเพื่อนค่ะ
#น้ำท่วมหาดใหญ่
อัพเดท 25/11/2568 10:00 น. (ติดต่อน้องได้ล่าสดตอน 11:00 น. ไม่รู้ว่าตอนนี้น้องเป็นยังไงบ้างเลยค่ะ)

ที่อยู่ 69/1 คลองเรียนสอง ซอยสาม ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
เบอร์โทร 087726**** น้องเวียร์
(ตอนนี้แบตน้องน่าจะหมดหนูโทรติดต่อไม่ได้เลยค่ะ)

  น้องเราติดอยู่ชั้น 2 น้ำกำลังเพิ่มขึ้นสูงเรื่อย ๆ ค่ะ เสบียงเหลือน้อยมาก ๆ ไฟฟ้าดับ สัญญาโทรศัพท์ไม่ดี แบตโทรศัพท์เหลือน้อยค่ะ การติดต่อสื่อสารค่อนข้างยากและโดดจำกัดค่ะ ในบ้านมีกัน 6 คน ไม่แน่ใจว่าละแวกนั้นมีใครที่ยังไม่ได้อพยพออกมาด้วยหรือเปล่าค่ะ เนื่องจากติดต่อน้องไม่ค่อยได้ เลยมีข้อมูลค่อนข้างน้อยค่ะ
    ตอนนี้ยังไม่มีหน่วยงานไหนเข้ามาให้ความช่วยเหลือเลยค่ะ ฝากเพื่อน ๆ พี่ ๆ น้อง ๆ ช่วยแชร์ ให้ผู้มีจิตอาสาและหน่วยงานที่เกี่ยวข้องเข้ามาช่วยเหลือทีนะคะ"
307,รู้ยังว่าควรเลือกใครเข้าไปเป็นรัฐบาลหน้า พวกเต่าล้านปีสัเทาเอาแต่ตำแหน่ง หรือรุ่นใหม่ไฟแรงรู้ทันเทคโนโลยี กล้าชนทุกความอัปรีย์.
308,ด่วน!!
309,รบกวนช่วยเหลือ  อาหาร น้ำดื่ม ให้นักเรียนหญิง จำนวน 4 คน ที่หอพักหญิงอุ่นใจ  เลขที่  54/38 ถนนนิพัทธ์สงเคราะห์ 3 ซอย 1  หลังศูนย์บริการโตโยต้าพิธาน ข้าง โรงเรียนหาดใหญิวิทยาลัย (  081-767-****  วีระชัย:   ผู้แจ้งครับ)
310,อัพเดทผู้รอดชีวิตในศูนย์พักพิง จากการอพยพ ได้ด้วยก็ดีนะคะ ญาติๆที่รอฟังข่าวได้อุ่นใจ
311,"รบกวนทีมอพยพหรือผู้ที่อยู่ใกล้พื้นที่ ช่วยตรวจสอบและอพยพ คุณพ่อและคุณแม่ ด้วยนะคะ

🚨ขณะนี้ ยังไม่มีหน่วยงานเข้าช่วยอพยพ และไม่สามารถติดต่อพ่อและแม่ได้ เนื่องจากท่านไม่มีสัญญาณโทรศัพท์ และไม่ทราบว่าสถานการณ์น้ำในพื้นที่ถึงระดับไหนแล้วต้องการความช่วยเหลือด่วน คาดว่าหากระดับน้ำเพิ่มสูงและระบายไม่ทันหลายวัน จะขาดอาหารและน้ำดื่ม 

📍ที่อยู่:
บ้านเลขที่ 11 จันทร์นิเวศ ซอย 3
ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา

พิกัด:
https://maps.app.goo.gl/yC1iPapfxXN9enMK9?g_st=ipc

รบกวนผู้เกี่ยวข้องหรือผู้พบเห็นในพื้นที่ช่วยประสานงานด้วยนะคะ ขอบคุณมากค่ะ"
312,เข้าไม่ได้คับ😭
313,Jip Thiansilakul ลองดูเจ้
314,Khaw JJ ลงข้อมูลไว้นะคะ
315,⚠️🙏🤍
316,"🆘 ต้องการความช่วยเหลืออพยพออกจากพื้นที่ครับ 🆘
พิกัด ร้านข้าวต้มน้องเปรียวเขต8 สาขา1 ถนน ราษฏร์อุทิศ ตรงข้ามร้าน บุฟเฟ่ต์ริมน้ำกะทะร้อน
คนในบ้าน: 4 คน
ระดับน้ำ: ติดอยู่ชั้นที่ชั้น 2 ในตัวบ้าน
จุดสังเกตุ : อยู่ตรงข้ามร้าน บุฟเฟ่ต์ริมน้ำ กะทะร้อน
⛔️ต้องการ: คนออกจากพื้นที่หรือไปสนามบินหาดใหญ่
ติดต่อ: 088295**** ผู้ประสบภัย
089876**** ผู้ประสบภัย
085129**** ผู้แจ้ง (ญาติ)
https://maps.app.goo.gl/7qvi5S1gsxkJVqSA7?g_st=ipc"
317,เจ๋งอะ
318,"📢 ต้องการอพยบโดยด่วน‼️
📍พิกัด : บ้านเลขที่ 9 ซอยม่วงหวาน ต.ควนลัง อ.หาดใหญ่ (ซอยสุดท้ายของหมู่บ้านลัดลานิเวศน์ หลังคิวรถตู้ตลาดเกษรตหาดใหญ่ใน)
สมาชิก 👫: ทั้งหมด 10 คน
มีคนแก่เด็กและคนพิการ และบริเวณใกล้เคียงมีคนที่ต้องการอพยพไม่ทราบจำนวน ประมาณ 20 คน
😔 ญาติติดต่อมาแจ้งว่ายังไม่มีหน่วยงานไหนเขามาช่วยเหลือ 
🙏🏻 062062****"
319,พรรคส้มลุย
320,คลองหวะข้างประตูหลังโฮมโปรมีผู้ป่วยขาติดเชื้อออกไม่ได้ถ้ายังไงขออาการและนำ้บ้างก็ยังดีผู้สูงอายุทั้งหมดติดอยู่ตั้งแต่วันศุกร์ได้อาหาร1มื้อขอพรรคประชาชนช่วยเหลือหรือประสานหน่วยงานแจกอาหารให้หน่อยคะบ้านก็ไม่มีระเบียงช่วยหน่อยคะ🧡
321,"ฝากแคช​ หน่อยครับ​ ริมคลองร.5 บ้านเลขที่138 ซอยหมู่บ้านนิพัทธ์แลนด์ ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 
https://maps.app.goo.gl/Xc14qFvCsAA5na317นาง ธันสินี นาทอง อายุ 68
นางสาวเรณู พรมมี อายุ 65
ด.ญ ธัญฐนัน นาทอง อายุ6ขวบ
ด.ญ นิชานันท์ นาทอง อายุ2ขวบ
ตอนนี้เด็กหิวนมมากค่ะ ไม่มีอาหารด้วยค่ะตอนนี้อาหารไม่มีเลยค่ะ ขอความช่วยเหลือด่วนจริงๆๆค่ะ
095624****  ลูกสาว"
322,"รบกวนช่วยประสานงานช่วยเหลือด่วนค่ะ🙏
บ้านตามลูกศร ติดต่อไม่ได้มา 3 วันแล้ว รบกวยหน่วยงานเข้าช่วยเหลือหน่อยนะคะ
#ถนนรัถการ  (อยู่ถัดจากก๋วยเตี๋ยวชามใหญ่)
ในบ้านมีผู้สูงอายุ 1 ผู้ใหญ่ 5 คน หมา 2 ตัว 

เบอร์ติดต่อผู้ประสบภัย : 099-480****
เบอร์ติดต่อผู้ประสาน 085574****"
323,"ขอความช่วยเหลือค่ะ ยังไม่มีหน่วยงานไหนเข้าไปเลยตอนนี้น้ำอาหารหมดแล้วค่ะ มีคนติดอยู่ในบ้าน 5 คนติดต่อไม่ได้แล้วค่ะ
พิกัด https://maps.app.goo.gl/FePWYHqFZtdx6KT79"
324,"🆘ขอความช่วยเหลือค่ะ🚨
พิกัด ถนนอนุสรณ์อาจารย์ทอง 
ร้านสุธีออโต้เเอร์ บ้าน2ชั้น 
น้ำขึ้นสูง ไม่มีอาหาร มี3 คน
095709****"
325,ทำอะไรได้จริงบ้างนะ
326,"รบกวนด้วยนะคะ ผู้ใหญ่ 4 คน ติดอยู่บนชั้น 2 น้ำกำลังจะถึงชั้น 2 ค่ะ
ที่อยู่จะเป็น 94/4 ซอย 8 สัมพันธชิต  (ซอยติดกันกับซอยขจรอุทิศ อยู่ซอยตรงข้ามกับภูภัทราอพาร์มเม้นท์) ตำบลควนลัง อำเภอหาดใหญ่ จังหวัดสงขลา
ตอนนี้ติดต่อพ่อกับแม่ไม่ได้แล้วค่ะ แบตน่าจะหมดแล้วค่ะ
084-056**** กู้ด"
327,"🚨รบกวนขอความช่วยเหลือด้วยครับ 🙏
#คลองเรียนหาดใหญ่ #น้ำท่วมหาดใหญ่
ต้องการอพยพไปศูนย์พักพิง 
ขาดแคลนอาหาร
ตอนนี้ระดับน้ำกำลังจะขึ้นชั้น 2
ทั้งหมด 7 คน ผู้สูงอายุ 5 คน 
เด็กทารก 1 เดือน 1 คน 
ผู้ใหญ่ 1 คน

ที่อยู่ 31/17, 31/16, 31/14 ซอย 3 ถนนคลองเรียน 2 ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา 
โทร 086964**** นพ.ศุภมงคล รพ.มอ.(ผู้แจ้งเหตุ)

เบอร์พ่อแม่ผม
081-963-**** พ่อ
091-848-**** แม่

https://maps.app.goo.gl/KTNz2hLrbiiweVUC6?g_st=ipc
📍7.0016110, 100.4825000"
328,"❗️ขอความช่วยเหลืออพยพ คุณแม่ผมอยู่บริเวณเขต 8 ครับ
โซนที่อยู่ : บ้านเลขที่ 45 ซ.3/5 ถ.สาครมงคล 2 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา (บริเวณเขต 8 ใกล้ๆ ร้านอาหารไก่ใต้นำ)
https://maps.app.goo.gl/typAoPjYHDmTSUJP9?g_st=ipc

ชื่อผู้แจ้ง: จุ้ย
คนในบ้าน: 1 คน เป็นผู้สูงอายุ 
ระดับน้ำ: กำลังขึ้นมาชั้น 2 ของบ้าน และกำลังสูงขึ้นเรื่อยๆ
จุดสังเกตุ : หน้าบ้านมีรั่วสีเงิน หลังคาสีส้ม บนชั้น 2 มีธงชาติไทย
⛔️ต้องการ: อพยพผู้สูงอายุ

ติดต่อ:
(ผู้ประสบภัย)
085934**** หรือ 086289****
(ผู้แจ้ง)
082808**** หรือ 093659****"
329,กระทรวงมหาดไทยเขาทำอยู่แล้วค่ะ อย่าเล่นง่าย
330,"เคลมของกองทัพมาทั้งดุ้น
คนเลยไม่รู้จะแจ้งทางไหนดี
สรุปแจ้งทั้งของ กองทัพภาค 4 และมาแจ้งที่หน้าเพจนี้อีก
ข้อมูลเลยซ้ำกัน 
ทำไมไม่ลงไปด้วยว่า เป็นของกองทัพภาค 4"
331,"🆘ขอความช่วยเหลือค่ะ 🆘🙏😭
ตอนนี้ยังไม่ได้รับความช่วยเหลือเลยค่ะ ไม่มีใครผ่านมาเลย ต้องการอพยพค่ะและอาหาร 
ซอย7 ลพบุรีราเมศวร์ 12/567 ห้องเช่าป้ามาลี ตึกสีชมพู ซอย1 สะพานดำ ต.คลองแห อำเภอหาดใหญ่ สงขลา
น้อง2คน แมว2ตัว คนอื่น18คน
06-3774-**** บิว
06-3686-**** กิ๊ก
ติดต่อใครไม่ได้แล้ว
ผู้แจ้งพี่สาวกิ๊ก 080776****"
332,"ขอความช่วยเหลือหน่อยคับแฟนกับลูกผมติดอยู่หมู่บ้านสุธาทิพย์แถว123Houseน้ำจะถึงชั้น2แล้วมีคนติดกันอยู่เยอะ
เบอร์ติดต่อ089673****"
333,รบกวนหน่อยครับ ตอนนี้ไม่มีน้ำ อาหาร ต้องการอพยพ เพื่อนบ้านท้องแก่ 36 วีค 155/12 ถ.สาครมงคล2  บ้านสวนพิศิษ ใกล้ๆร้านไก่ใต้น้ำ
334,#ทุกน้องน้ำ ทำไมมารวมตัวที่นี่ ที่เดียว?
335,ทำไมต้องทำเฉพาะหาดใหญ๋ ต้องรอให้ฉิบหายก่อน?
336,✅👍🧡💪🙏✌️
337,👍
338,👍👍👍
339,🧡🧡
340,https://www.facebook.com/1701090951/posts/10214246066661192/?mibextid=Nif5oz
341,🍊
342,Thanaphat Wuttisan
343,ประดับศรี บัวแก้ว
344,Panat Panthong
345,Parisa Masjorn
346,Naung Unjak NT
347,✌️✌️✌️👏🧡🧡🍊🧡
348,🧡
349,ขอความช่วยเหลือ 🚨ครอบครัว 3คน เด็ก1 ผู้ใหญ่2 19 30\2 ถนนราษอุทิศ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
350,"นักศึกษา และเพื่อน 7-8คน 🚨ขอความช่วยเหลือ
092-353-****
092-510-****
099-408-****  
‼️พิกัด บ้านเช่า สีชมพู  ซอยหลัง เซเว่น 39 ถนน พลพิชัย ซอยวัดปลักกริม ต.คอหง อ.หาดใหญ่ จะ.สงขลา

ขอความช่วยเหลือ ติด 2-3วันเเล้ว สัญญาณมือถือโดนตัด ไม่มีอาหารและะน้ำดื่ม แบตตมือถือหมดเเล้ว"
