tweet_id,translated_thai,true_text_info,true_text_human,agent1_predicted_info,agent2_predicted_category,final_predicted_info,final_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,agent1_latency_seconds,agent2_latency_seconds,latency_seconds,temperature
908767293399695360,กิจกรรม Stuff the bus ช่วยผู้ประสบภัยพายุ Harvey ประสบความสำเร็จมาก!! @CJUSD_MAC @JerryAlmendarez @ColtonJUSD https://t.co/y2kGqovVKi,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,104,133,1758,25,0.41585445404052734,0.7828385829925537,1.198693037033081,0.3
912207199568408576,ร้านอาหารในฟีนิกซ์ยื่นมือเข้ามาช่วยผู้ประสบภัยพายุเฮอริเคนมาเรียในเปอร์โตริโกแล้ว https://t.co/tmLeeGmOIQ https://t.co/NQfgYV3vnG,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,122,129,1772,25,0.33083558082580566,0.597653865814209,0.9284894466400146,0.3
921435552808828929,"@jaketapper @TheGoodGodAbove ทำเนียบขาว 1600 Pennsylvania Ave NW Washington, DC 20500 จ่าหน้าซอง: สำหรับเปอร์โตริโก https://t.co/M2iuGdO0Uj",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,137,139,514,10,0.37990522384643555,0.0,0.37990522384643555,0.3
913363392706039808,ชาวลอนดอนใต้ ใครอยากบริจาคช่วยผู้ประสบภัยพายุเฮอริเคนมาเรียที่โดมินิกา สามารถไปบริจาคได้ที่นี่ถึงวันอาทิตย์ที่ 1 ตุลาคมนี้ https://t.co/1F3esvDNR0,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,142,146,1788,25,0.3759005069732666,0.5215752124786377,0.8974757194519043,0.3
904308749589983232,คู่แข่งในพื้นที่หันมาจับมือกันเพื่อช่วยเหลือผู้ประสบภัยจากพายุฮาร์วีย์แล้ว,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,117,74,1710,25,0.5215849876403809,0.7253048419952393,1.2468898296356201,0.3
910794877788737537,ค่ายมือถือยกเว้นค่าบริการให้ผู้ประสบภัยแผ่นดินไหวแล้ว https://t.co/jfBKeV3QLd https://t.co/ofRcOeWmPa,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,105,101,1750,19,0.4078807830810547,1.115736484527588,1.5236172676086426,0.3
909892895527854080,#IRMA NFL : ผ่านไป 2 สัปดาห์ ทีมไหนฟอร์มดีที่สุดในสาย AFC? (จาก RichEisenShow) https://t.co/EcANRJy8a7 (จาก T…… https://t.co/AvT4zaDfg1,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,142,135,519,10,0.4089088439941406,0.0,0.4089088439941406,0.3
910541826439786497,แผ่นดินไหวขนาด 7.1 ที่เม็กซิโก วันที่ 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,100,96,1770,19,0.35273122787475586,0.6251404285430908,0.9778716564178467,0.3
909476245112606720,#IRMA NFL : Drew Brees กับ B_Cole16 จัดไปหนึ่งทัชดาวน์แล้ว! #GoSaints #NEvsNO,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,141,77,491,10,0.670527458190918,0.0,0.670527458190918,0.3
931771549685899264,ไม่ถึง 24 ชั่วโมงหลังเกิดแผ่นดินไหวในอิรัก ทีมหน่วยเคลื่อนที่ของเราเข้าไปให้ความช่วยเหลือชีวิตเบื้องต้นแล้ว โดย Nili Majumder https://t.co/f5cv1R0yvT,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,149,1766,30,0.569511890411377,1.1385095119476318,1.7080214023590088,0.3
912153866669625345,พายุเฮอริเคนมาเรียที่อยู่ห่างจากนอร์ทแคโรไลนาไปทางตะวันออกเฉียงใต้ประมาณ 400 ไมล์ กำลังอ่อนกำลังลงบ้างแล้วคืนนี้ คาดว่าจะไม่เคลื่อนตัวขึ้นฝั่งสหรัฐฯ โดยตรง https://t.co/NTXYE2OcQs,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,137,179,1806,24,0.5451884269714355,0.5963211059570312,1.1415095329284668,0.3
907996477942845440,นักวิทยาศาสตร์ชี้ พายุใหญ่ระดับฮาร์วีย์และเออร์มา เกิดจากภาวะโลกร้อน https://t.co/O7oQeiS5rV https://t.co/cvSF6MViO4,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,114,116,1768,19,0.5401716232299805,0.594825267791748,1.1349968910217285,0.3
906946555676164096,เตรียมพร้อมรับมือเต็มที่!! แจ้งเตือนพายุทอร์นาโดบ่อยเกินไปแล้วนะเนี่ย https://t.co/vuFbvcfIXa,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,73,93,1738,19,1.0807232856750488,0.43337035179138184,1.5140936374664307,0.3
905700764043157504,เครื่องบินสายการบินเดลต้าบินฝ่าพายุเฮอริเคนเออร์มาเข้าไปตรงๆ จนคนในเน็ตหยุดดูไม่ได้เลย https://t.co/eFl75Nz2jf ^Time https://t.co/6n09pcdTky,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,138,140,1788,19,1.1768743991851807,0.5007095336914062,1.677583932876587,0.3
904525677696876544,#ช่วยผู้ประสบภัยพายุ รวมช่องทางช่วยเหลือคนที่ได้รับผลกระทบจากพายุ คลิกที่นี่: https://t.co/m13Lj10an2 https://t.co/lEf3HDxCyQ,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,125,1762,25,0.43536901473999023,0.8307075500488281,1.2660765647888184,0.3
904414202684637184,รูปนี้ยังถ่ายทอดความจริงออกมาได้ไม่หมดเลย ไม่เคยเห็นอะไรแบบนี้มาก่อนจริงๆ #น้ำท่วม #เราจะผ่านมันไปด้วยกัน,informative,infrastructure_and_utility_damage,not_informative,,not_informative,not_humanitarian,136,105,493,10,0.6499369144439697,0.0,0.6499369144439697,0.3
914117407169380353,แผ่นดินไหวขนาด 2.2 ทางตะวันตกเฉียงใต้ของเมืองยูมา รัฐแอริโซนา 85 ไมล์ เมื่อเวลา 05:15 น. ห่างจากเมืองอัลเบอร์โต โอเวียโด โมตา ประเทศเม็กซิโก ไปทางตะวันตกเฉียงใต้ 39 ไมล์,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,140,169,1812,19,0.32460880279541016,0.364424467086792,0.6890332698822021,0.3
909719440878530561,เน็ตยังใช้งานได้ปกติได้ยังไงในช่วงที่พายุเข้า 2 ลูก https://t.co/TOOuLiwjPP https://t.co/rVKpt0aaPZ,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,97,99,1746,19,0.4195253849029541,0.36397361755371094,0.783499002456665,0.3
911547016064278528,"อัปเดตสถานการณ์พายุเฮอริเคนมาเรีย, สถานะสมาชิก Best Elite, การอำลาเครื่องบิน 747 ของสายการบินยูไนเต็ด และอื่นๆ เพิ่มเติม - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A",not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,128,170,1808,19,1.0110619068145752,0.5633299350738525,1.5743918418884277,0.3
921803413897216002,มาช่วยงานอาสาและเอาของบริจาคไปส่งที่ Puerto Rico Rises กับครอบครัวตัวเองแล้วก็ครอบครัว @BuggMagnet #BuggbyDesign,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,112,1734,25,0.29938626289367676,0.5988638401031494,0.8982501029968262,0.3
910036558883024896,คลิปจากสถานีอวกาศนานาชาติ เห็นพายุเฮอริเคนเออร์มากับโฮเซชัดมาก https://t.co/BpegWNxl5r https://t.co/2hjNhpkLXS,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,124,110,1770,19,0.4825096130371094,0.46539735794067383,0.9479069709777832,0.3
909494673454063617,ศิษย์เก่าโรงเรียนไชลส์กลับมาเป็นอาสาสมัครช่วยอพยพช่วงพายุเออร์มา https://t.co/7HoeR1nlSb https://t.co/CPehehvVZu,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,107,112,1770,25,0.3559129238128662,0.5236568450927734,0.8795697689056396,0.3
923199375161151488,#โรคฉี่หนู ระบาดหนักขึ้นในเปอร์โตริโก มีแนวโน้มจะกระจายตัวเป็นวงกว้างมากขึ้น - Outbreak News Today... https://t.co/zVMg2SK5qa https://t.co/evduYoRWU2,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,140,149,1780,19,0.39986324310302734,0.36723804473876953,0.7671012878417969,0.3
916186292379176960,จุดรับบริจาคของทั่วทั้งหุบเขาเปิดรับสิ่งของเพื่อช่วยเหลือผู้ประสบภัยที่เปอร์โตริโกแล้ว https://t.co/PO4RoUyjFO https://t.co/BG7R92r7Cq,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,134,1772,25,0.40819811820983887,0.655677080154419,1.0638751983642578,0.3
914082667938897921,ทหารอากาศจากกองพันส่งกำลังบำรุงที่ 502 กำลังช่วยกันลำเลียงเสบียงขึ้นเครื่องบิน C-17 เพื่อนำไปช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,122,131,1764,25,0.3348555564880371,0.47686123847961426,0.8117167949676514,0.3
910524067060609024,ทีมกู้ภัยต้องเงียบเสียงเพื่อฟังเสียงผู้รอดชีวิต หลังยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวในเม็กซิโกพุ่งเกิน 200 คนแล้ว,informative,other_relevant_information,informative,injured_or_dead_people,informative,injured_or_dead_people,138,113,1746,21,0.49600982666015625,0.5618419647216797,1.057851791381836,0.3
919578094398144513,ระหว่างทำวิจัยช่วงฤดูร้อนเกี่ยวกับ #IRCURVE พบปรากฏการณ์ The Great Basin Inhale and Exhale แล้ว https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,139,143,511,10,0.5577301979064941,0.0,0.5577301979064941,0.3
912331666504351744,ข่าวแผ่นดินไหวที่เม็กซิโก: ตอนนี้ยังคงเร่งค้นหาผู้ประสบภัยอยู่ https://t.co/pFA7GtfPaz https://t.co/2Hg8utwDzh,informative,rescue_volunteering_or_donation_effort,informative,affected_individuals,informative,affected_individuals,133,110,1764,17,0.4248220920562744,0.442920446395874,0.8677425384521484,0.3
878730660785127424,พรุ่งนี้วันเกิดลูกชาย เพื่อนครอบครัวทำเค้กนี้มาให้ https://t.co/bTCoiOTwPp,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,101,74,489,10,0.5298526287078857,0.0,0.5298526287078857,0.3
920352459297558529,ฮีโร่เหตุไฟป่าที่แคลิฟอร์เนียฝ่ากองเศษซากปรักหักพังออกมาพร้อมกับรูมเมทที่พิการได้สำเร็จ https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,informative,affected_individuals,informative,missing_or_found_people,informative,missing_or_found_people,110,135,1798,26,0.40030527114868164,0.5159730911254883,0.9162783622741699,0.3
909841481971716097,Sioux Honey Association Co-Op กำลังปิดท้ายกิจกรรม Share a Little Sweetness ที่ตระเวนไปทั่วสหรัฐฯ ที่เมืองซูซิตี้ ในมือถือผ้าอ้อมอยู่... https://t.co/2xtXTeJDap,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,142,159,513,10,0.5473639965057373,0.0,0.5473639965057373,0.3
921354606315175936,คณะกรรมการ Justice Or Else ออกรายการวิทยุ WVON พูดถึงเรื่องกลุ่ม Schools Without Borders ที่เข้าไปช่วยสนับสนุนเปอร์โตริโก https://t.co/KG4c8FdYEM https://t.co/uN4dGB4oyN,not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,132,169,1772,25,0.4206726551055908,0.5506958961486816,0.9713685512542725,0.3
921538011514404865,สถานการณ์ไฟฟ้าในเปอร์โตริโกถือเป็นความท้าทายด้านการขนส่งครั้งใหญ่ ผู้บัญชาการกองทัพสหรัฐฯ กำลังเร่งจัดการอยู่,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,109,1738,21,0.3866696357727051,0.8849191665649414,1.2715888023376465,0.3
910720476569391104,พายุเฮอริเคนมาเรีย ตอนนี้ความรุนแรงระดับ 2 แล้ว ขอให้ทุกคนปลอดภัยนะ,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,83,67,1712,19,0.3266761302947998,0.5567104816436768,0.8833866119384766,0.3
906911279805280259,#ด่วน ประกาศเฝ้าระวังพายุทอร์นาโดในพื้นที่มหาวิทยาลัยและพื้นที่ส่วนใหญ่ของฟลอริดาจนถึงเที่ยงคืนนี้ #IrmaUCF #HurricaneIrma,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,119,122,1756,24,0.35627007484436035,0.40166258811950684,0.7579326629638672,0.3
904314711721869312,คลิปวิดีโอ: Jack Harvey กับการลงแข่ง IndyCar บนสนาม Road Course ครั้งแรกที่ Watkins Glen https://t.co/sNT8eZ5XbM https://t.co/oPUZDBCnre,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,121,136,511,10,0.5807614326477051,0.0,0.5807614326477051,0.3
904291964266446848,รอฟังข่าวคราวความคืบหน้าที่คอร์ปัสคริสตี https://t.co/DoPhFlKa6C https://t.co/W247WnujsF,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,85,88,1752,19,0.4649195671081543,0.5181877613067627,0.983107328414917,0.3
918097508399828992,@realDonaldTrump ไม่ใช่ทุกคนที่จะได้ยืนเฉยๆ นะ... ตอนนี้ไฟกำลังไหม้ที่แคลิฟอร์เนีย สนใจพูดถึงเรื่องนี้บ้างไหม #ไอ้งั่ง,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,134,118,1742,19,0.6771888732910156,0.5243773460388184,1.201566219329834,0.3
930725990371905536,"ยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวรุนแรงที่อิหร่านเพิ่มเป็น 600 คนแล้ว ส่วนผู้บาดเจ็บอยู่ที่ 9,388 คน ในพื้นที่เคอร์มันชาห์และซาร์โพล-เอ-ซาฮับ เขตเคอร์ดิสถาน",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,133,155,1794,21,0.33141541481018066,0.5100507736206055,0.8414661884307861,0.3
909787305954758656,พายุเฮอริเคนเออร์มาสร้างสถิติใหม่ด้วยความรุนแรงที่ยาวนานกว่าปกติ: https://t.co/DjGVBxwCng https://t.co/QYEZqUMtmt,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,115,113,1764,19,0.4944469928741455,0.4964151382446289,0.9908621311187744,0.3
901650435391541250,สถานการณ์ที่เชียงรายตอนนี้... รถคันไหนก็ไม่รอดสักคัน! 00AA77759 #น้ำท่วมเชียงราย,informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,141,80,1736,17,0.4125678539276123,0.4917614459991455,0.9043292999267578,0.3
905711016557682688,มูลค่าความเสียหายจากพายุเฮอริเคนฮาร์วีย์ https://t.co/r6h5gJQuNh @flowingdata #datascience #DataViz #BigData https://t.co/51IGmbckHo,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,116,132,1772,19,0.5855474472045898,0.523552417755127,1.1090998649597168,0.3
905636468944773120,พายุโซนร้อนโฮเซก่อตัวตามหลังพายุเออร์มามาแล้ว,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,82,45,1702,19,0.350055456161499,0.8058223724365234,1.1558778285980225,0.3
930070681080999936,"#แผ่นดินไหวเคอร์ดิสถาน อัปเดตยอดผู้เสียชีวิต 410 คน บาดเจ็บกว่า 7,000 คน :( :( - https://t.co/nX21SoJL3z https://t.co/MZ3JS8VzZQ",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,129,128,1790,21,0.4362187385559082,0.45758771896362305,0.8938064575195312,0.3
917997649805971456,ควันจากไฟป่าทางตอนเหนือของเชียงรายเริ่มส่งผลกระทบต่อสุขภาพแล้ว เตือนให้ระวังตัวกันด้วย,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,122,86,1722,19,0.3538973331451416,0.5037205219268799,0.8576178550720215,0.3
920237617886703616,#it #itnews #it_news #NASA #fire #photo #space NASA เผยภาพไฟป่าในแคลิฟอร์เนียจากมุมมองอวกาศ https://t.co/3R8RFrYsoI,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,128,115,1766,19,0.595252513885498,0.524402379989624,1.119654893875122,0.3
905726012327174144,พายุเออร์มา: ดินแดนโพ้นทะเลในแคริบเบียนประณามรัฐบาลอังกฤษว่าทำตัวน่าละอาย https://t.co/jFb6w55HWT https://t.co/RDCo6cJcMU,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,152,121,517,10,0.45275187492370605,0.0,0.45275187492370605,0.3
905668986712424449,นักอุตุนิยมวิทยาตอนพายุเฮอริเคนเออร์มาเข้า คือตัวฉันเองเลย: ตอบไม่ได้หรอกว่าเกิดอะไรขึ้น แต่ก็ยังพยายามหาคำตอบมาให้จนได้ https://t.co/CaLWnqjlUW,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,136,144,517,10,1.2118911743164062,0.0,1.2118911743164062,0.3
875729382182068224,วาด Hermaous Mora จากเกม Skyrim ออกมาได้แย่มาก ขอบคุณสำหรับตัวละครแปลกๆ สวยๆ พวกนี้นะ @BethesdaStudios https://t.co/je7K6zfexN,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,137,126,508,10,0.5202336311340332,0.0,0.5202336311340332,0.3
909927518890639360,สภาพตอนเออร์ม่าแทบไม่ทำอะไรเลย vs สภาพตอนมาเรียเริ่มก่อตัว https://t.co/363QrxEflY,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,86,82,1732,19,0.4841444492340088,0.46215295791625977,0.9462974071502686,0.3
905642290596634627,คลิปจากนาซาเผยภาพพายุเฮอริเคนเออร์มาที่อาจสร้างความเสียหายรุนแรงได้ https://t.co/5l8ku2W9V3 #ข่าว #ต่างประเทศ https://t.co/TJ9oZkOmdu,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,119,133,1784,19,0.46891117095947266,0.5219943523406982,0.9909055233001709,0.3
914675894278434816,เครดิตท้ายรายการ The Simpsons คืนนี้ ฝากไปถึง @realDonaldTrump ด้วยนะ #unidosporpuertorico #HurricaneMaria,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,136,106,1726,19,0.5512897968292236,0.38746118545532227,0.9387509822845459,0.3
909768773694930944,พายุเฮอริเคนเออร์มา: รวมเบอร์ติดต่อขอความช่วยเหลือหลังพายุผ่านพื้นที่ลีเคาน์ตี้ https://t.co/xci41U66Uy https://t.co/V8gU2Gqvq8,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,126,127,1782,25,0.4699575901031494,0.5253562927246094,0.9953138828277588,0.3
909693639978291200,เวลาเกิดภัยพิบัติ ข้อมูลและการวิเคราะห์ช่วยได้เยอะเลย https://t.co/cEeCLzS414 -@FidelityChrtbl #harvey #irma… https://t.co/1RfgWrHR5H,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,134,133,1772,19,0.6330845355987549,0.4772975444793701,1.110382080078125,0.3
881571538364801024,ยินดีด้วยนะครับโค้ชโมรา ขอให้มีความสุขกับงานแต่งงานที่สวยงามมากครับ,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,75,67,482,10,0.42717528343200684,0.0,0.42717528343200684,0.3
930023306002096130,น่าแปลกนะที่แผ่นดินไหวเกิดขึ้นตรงแนวพรมแดนที่ขีดขึ้นเองระหว่างอิรักกับอิหร่านพอดีเป๊ะเลย! https://t.co/yWfkmPOkCF,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,140,113,1762,19,0.3853137493133545,0.37090182304382324,0.7562155723571777,0.3
911924243750846465,แผ่นดินไหวขนาด 5.7 ห่างจากปาเรดอน เม็กซิโก ไปทางทิศตะวันตกเฉียงใต้ 71 กม. วันที่ 24 กันยายน 2017 เวลา 06:06:12 น. (10:06:12 GMT) https://t.co/rNkkgm2Uxi,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,118,152,1834,19,0.413424015045166,1.0939624309539795,1.5073864459991455,0.3
901692349289566210,#Texas: ภาพความเสียหายใน Bayside หลังพายุเฮอริเคน Harvey พัดถล่ม https://t.co/YO4oqLPZnm https://t.co/cvTatve6zi,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,134,112,1754,21,0.8385605812072754,0.48288440704345703,1.3214449882507324,0.3
910611330574508032,พายุเฮอริเคนมาเรียกำลังเข้าถล่ม แต่ศูนย์เฮอริเคนแห่งชาติกลับยังไม่มีผู้อำนวยการแบบเต็มเวลา https://t.co/5V9UsqxAaG https://t.co/5HxmHiqc13,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,128,138,1788,19,0.3849833011627197,0.5480837821960449,0.9330670833587646,0.3
907974968549498880,สุขสันต์วันเกิดนะ @toanandsingh!! ขอบคุณที่ช่วยติวหนังสือผ่าน FaceTime แล้วก็ขำไปกับเราตลอดเลย! #lubbock #harvey,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,132,112,497,10,0.3369009494781494,0.0,0.3369009494781494,0.3
907974968549498880,สุขสันต์วันเกิดนะ @toanandsingh!! ขอบคุณที่ช่วยติวหนังสือผ่าน FaceTime แล้วก็ขำไปกับเราตลอดเลย! #lubbock #harvey,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,132,112,497,10,0.5625255107879639,0.0,0.5625255107879639,0.3
911621942536474624,แผ่นดินไหวที่เม็กซิโกมาอีกรอบแล้ว คนแตกตื่นวิ่งหนีออกมาบนถนนกันหมด,informative,affected_individuals,informative,affected_individuals,informative,affected_individuals,122,66,1716,17,0.5750346183776855,0.5321638584136963,1.1071984767913818,0.3
910126753506582528,หน่วยงานบรรเทาสาธารณภัย UCC ลงพื้นที่เชียงรายและอุบลราชธานี เพื่อวางแผนและให้ความช่วยเหลือเยียวยาจิตใจผู้ประสบภัยจากพายุ Harvey และ Irma,informative,other_relevant_information,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,135,136,1750,30,0.5189824104309082,0.726585865020752,1.2455682754516602,0.3
913863959580696576,ช่วงวันที่ 2-6 ต.ค. นี้ โรงเรียนมัธยมต้นจะเปิดรับบริจาคสิ่งของเพื่อช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย (ดูรายละเอียดในใบปลิว) https://t.co/mIFa8G7XPD,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,152,1788,25,0.2896859645843506,0.4920687675476074,0.781754732131958,0.3
901714191324766209,สนามบินฮอบบี้ปิดให้บริการไม่มีกำหนด #HurricaneHarvey https://t.co/P19GdQ7jjd,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,93,76,1718,21,0.5640914440155029,0.5722360610961914,1.1363275051116943,0.3
921454750020681728,ด่วน: ไฟป่า Tubbs กลายเป็นเหตุไฟป่าที่สร้างความเสียหายหนักที่สุดในประวัติศาสตร์แคลิฟอร์เนียแล้ว,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,125,95,1726,19,0.5357723236083984,0.4626483917236328,0.9984207153320312,0.3
870138088156086272,พายุไซโคลนโมราพัดถล่มรัฐมิโซรัมและมณีปุระแล้ว https://t.co/YYpA283N0Q https://t.co/q4aBEs5My2,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,93,93,1772,19,0.37855005264282227,0.5035297870635986,0.8820798397064209,0.3
908390896084897793,คลิปสภาพบ้านเรือนพังเสียหายจากพายุฮาร์วีย์ที่ร็อกพอร์ตครับ https://t.co/69SViFArtk @WPXI https://t.co/VoNb9jbD0i,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,120,112,1766,21,0.45890116691589355,0.49990057945251465,0.9588017463684082,0.3
921958426225324036,การอพยพออกจากเปอร์โตริโกอาจเปลี่ยนโฉมหน้าการเมืองในฟลอริดาได้เลย https://t.co/hu1Cmp1O9O https://t.co/dvvDPYHRHL,not_informative,not_humanitarian,informative,affected_individuals,informative,affected_individuals,104,112,1768,17,0.42610645294189453,0.48133158683776855,0.9074380397796631,0.3
905717351491960833,ประกาศเตือนภัยพายุเฮอริเคนเออร์มา ฉบับที่ 032A วันพฤหัสบดีที่ 7 ก.ย. 2017 เวลา 02.00 น. https://t.co/WMBNdRCv3b https://t.co/xk4GFeBmkU,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,106,135,1816,19,0.7621669769287109,0.39293980598449707,1.155106782913208,0.3
919562679404003328,ยอดผู้เสียชีวิตจากเหตุไฟป่าลุกลามในพื้นที่เบย์แอเรีย รัฐแคลิฟอร์เนีย เพิ่มเป็น 23 คนแล้ว,informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,99,88,1732,21,0.42139124870300293,0.5559983253479004,0.9773895740509033,0.3
914594557458776064,ไม้กางเขนคอนกรีตเสริมเหล็กหักงอจากพายุเฮอริเคนมาเรียที่โดมินิกา,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,63,1728,26,0.491466760635376,0.40075230598449707,0.892219066619873,0.3
909831985874554880,ช่วงพายุเฮอริเคน Irma ทาง MIT ใช้ข้อมูลจากโซเชียลมีเดียมาช่วยทำแผนที่น้ำท่วมในฟลอริดา... https://t.co/Cny0yq2kLf,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,130,112,1764,19,0.44401001930236816,0.3314990997314453,0.7755091190338135,0.3
905636048625049601,นอกจากพายุเฮอริเคนเออร์มาแล้ว เมื่อวันพุธที่ผ่านมายังมีพายุเฮอริเคนคาเทียกับโฮเซก่อตัวขึ้นอีกด้วย,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,139,97,1744,19,0.32419323921203613,0.5758848190307617,0.9000780582427979,0.3
901646496004800513,แถวเบลแอร์น้ำท่วมหนักแล้ว #พายุฮาร์วีย์,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,94,39,1700,21,0.49874305725097656,0.5085716247558594,1.007314682006836,0.3
912349902637854720,พายุโซนร้อนมาเรียจะเคลื่อนตัวเข้าใกล้ฝั่งสหรัฐฯ มากที่สุดช่วงเช้าวันพุธนี้ บริเวณใกล้แหลมแฮทเทอรัส,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,139,98,1742,19,0.3644251823425293,0.5609285831451416,0.9253537654876709,0.3
